darf,darf
darfst,darfst
dürft,dürft
kann,kann
kannst,kannst
könnt,könnt
mag,mag
magst,magst
mögt,mögt
muss,muss
musst,musst
müsst,müsst
soll,soll
sollst,sollst
sollt,sollt
will,will
willst,willst
wollt,wollt
